"93501068344","85409852253","SIBLING","1983-09-17"
"39618836558","80278345220","PARENT","1970-04-04"
"80278345220","39618836558","OFFSPRING","1970-04-04"
"69149435030","89048788490","PARENT","2017-10-05"
"89048788490","69149435030","OFFSPRING","2017-10-05"
"27526614201","31639478829","SIBLING","2017-03-10"
"31639478829","27526614201","SIBLING","2017-03-10"
"65531837068","20726550920","SPOUSE","1976-06-18"
"20726550920","65531837068","SPOUSE","1976-06-18"
"78340749760","63870853424","SPOUSE","2005-05-31"
"63870853424","78340749760","SPOUSE","2005-05-31"
"36421608297","23275510628","SPOUSE","2018-06-29"
"23275510628","36421608297","SPOUSE","2018-06-29"
"75188784473","11585228246","PARENT","1981-07-12"
"11585228246","75188784473","OFFSPRING","1981-07-12"
"70125794449","66287568073","PARENT","1976-06-20"
"66287568073","70125794449","OFFSPRING","1976-06-20"
"98366868361","57937013675","SIBLING","2006-11-15"
"57937013675","98366868361","SIBLING","2006-11-15"
"78033846597","82990050059","SIBLING","1970-08-05"
"82990050059","78033846597","SIBLING","1970-08-05"
"89201786377","79131999269","SPOUSE","1976-09-02"
"79131999269","89201786377","SPOUSE","1976-09-02"
"79696472132","52370852479","SIBLING","1985-07-18"
"52370852479","79696472132","SIBLING","1985-07-18"
"65069284322","83250719014","SPOUSE","2018-03-06"
"83250719014","65069284322","SPOUSE","2018-03-06"
"91041880699","30157244570","SIBLING","2009-06-15"
"30157244570","91041880699","SIBLING","2009-06-15"
"59723619285","59272312451","SIBLING","1991-04-15"
"59272312451","59723619285","SIBLING","1991-04-15"
"44819566345","30507426174","PARENT","1987-10-10"
"30507426174","44819566345","OFFSPRING","1987-10-10"
"89754913431","36863737004","SIBLING","1986-04-29"
"36863737004","89754913431","SIBLING","1986-04-29"
"52997897246","13008284368","SIBLING","2002-03-12"
"13008284368","52997897246","SIBLING","2002-03-12"
"33156127035","87779084950","PARENT","1984-06-16"
"87779084950","33156127035","OFFSPRING","1984-06-16"
"53253528966","56570277329","SIBLING","1975-05-19"
"56570277329","53253528966","SIBLING","1975-05-19"
"60688788456","97658703462","SIBLING","2008-08-20"
"97658703462","60688788456","SIBLING","2008-08-20"
"89998752283","10129389556","SPOUSE","1981-09-28"
"10129389556","89998752283","SPOUSE","1981-09-28"
"28045577849","11502281156","SIBLING","1987-11-10"
"11502281156","28045577849","SIBLING","1987-11-10"
"96100209267","52988338766","SIBLING","1988-02-11"
"52988338766","96100209267","SIBLING","1988-02-11"
"88971250029","24188831022","SIBLING","1996-06-17"
"24188831022","88971250029","SIBLING","1996-06-17"
"26726088574","16325872796","PARENT","2001-02-04"
"16325872796","26726088574","OFFSPRING","2001-02-04"
"98527137505","20986594827","SPOUSE","1979-12-17"
"20986594827","98527137505","SPOUSE","1979-12-17"
"84182690621","94607467610","PARENT","2006-04-12"
"94607467610","84182690621","OFFSPRING","2006-04-12"
"67590046894","28378719367","PARENT","1999-08-03"
"28378719367","67590046894","OFFSPRING","1999-08-03"
"98618842582","41761065624","PARENT","2003-04-09"
"41761065624","98618842582","OFFSPRING","2003-04-09"
"89068187377","21508319151","PARENT","2001-01-05"
"21508319151","89068187377","OFFSPRING","2001-01-05"
"66363394796","35678792442","SPOUSE","1976-07-18"
"35678792442","66363394796","SPOUSE","1976-07-18"
"27332175961","94437016081","SIBLING","2008-05-08"
"94437016081","27332175961","SIBLING","2008-05-08"
"74489181950","74685996937","SPOUSE","2016-11-19"
"74685996937","74489181950","SPOUSE","2016-11-19"
"36698390872","89140714497","SPOUSE","1997-10-12"
"89140714497","36698390872","SPOUSE","1997-10-12"
"51247885885","35898463812","SPOUSE","1986-04-30"
"35898463812","51247885885","SPOUSE","1986-04-30"
"99060292449","92070288607","SIBLING","1998-07-17"
"92070288607","99060292449","SIBLING","1998-07-17"
"98904397396","60246086590","SPOUSE","2001-03-11"
"60246086590","98904397396","SPOUSE","2001-03-11"
"28881378103","58997445709","PARENT","1981-12-15"
"58997445709","28881378103","OFFSPRING","1981-12-15"
"34710939955","20861270224","SPOUSE","1988-01-25"
"20861270224","34710939955","SPOUSE","1988-01-25"
"88192999750","43878351192","SPOUSE","2016-12-24"
"43878351192","88192999750","SPOUSE","2016-12-24"
"34893930146","75541388784","SPOUSE","2016-07-09"
"75541388784","34893930146","SPOUSE","2016-07-09"
"27343610439","47738417743","SIBLING","1993-05-07"
"47738417743","27343610439","SIBLING","1993-05-07"
"60131441806","46350091207","SIBLING","1980-08-22"
"46350091207","60131441806","SIBLING","1980-08-22"
"39473984472","76647348066","SIBLING","1997-02-06"
"76647348066","39473984472","SIBLING","1997-02-06"
"17220056415","35151086811","PARENT","2019-02-10"
"35151086811","17220056415","OFFSPRING","2019-02-10"
"77744762177","32467712437","PARENT","1991-11-01"
"32467712437","77744762177","OFFSPRING","1991-11-01"
"77731610709","94118956042","SPOUSE","1991-07-19"
"94118956042","77731610709","SPOUSE","1991-07-19"
"46698741025","80945336199","SIBLING","2005-09-01"
"80945336199","46698741025","SIBLING","2005-09-01"
"29539990028","69251399467","PARENT","1989-01-17"
"69251399467","29539990028","OFFSPRING","1989-01-17"
"22253751821","81100214174","SPOUSE","1977-12-10"
"81100214174","22253751821","SPOUSE","1977-12-10"
"63793442886","76216256898","SPOUSE","1987-07-25"
"76216256898","63793442886","SPOUSE","1987-07-25"
"46698741025","92028694806","PARENT","1971-12-18"
"92028694806","46698741025","OFFSPRING","1971-12-18"
"48803908708","11933255634","SPOUSE","1992-01-16"
"11933255634","48803908708","SPOUSE","1992-01-16"
"27553874831","27050633317","SIBLING","1987-09-23"
"27050633317","27553874831","SIBLING","1987-09-23"
"54237116409","70891265618","SPOUSE","1976-08-02"
"70891265618","54237116409","SPOUSE","1976-08-02"
"84349958517","90943587171","PARENT","1974-05-27"
"90943587171","84349958517","OFFSPRING","1974-05-27"
"30312906973","58420368950","SIBLING","1979-03-21"
"58420368950","30312906973","SIBLING","1979-03-21"
"50801184141","28045577849","SPOUSE","1979-11-19"
"28045577849","50801184141","SPOUSE","1979-11-19"
"37414513743","57255571446","SIBLING","2010-03-28"
"57255571446","37414513743","SIBLING","2010-03-28"
"45943539264","31535483973","PARENT","2018-07-27"
"31535483973","45943539264","OFFSPRING","2018-07-27"
"22813753100","15007963297","SPOUSE","1993-10-06"
"15007963297","22813753100","SPOUSE","1993-10-06"
"64695706318","53283558579","SPOUSE","2013-08-22"
"53283558579","64695706318","SPOUSE","2013-08-22"
"39087025203","38730392727","SIBLING","2017-06-18"
"38730392727","39087025203","SIBLING","2017-06-18"
"32542516625","67984098509","PARENT","1990-05-30"
"67984098509","32542516625","OFFSPRING","1990-05-30"
"27034652290","53795313001","SPOUSE","2007-03-08"
"53795313001","27034652290","SPOUSE","2007-03-08"
"53369588765","38948415314","SIBLING","1998-05-17"
"38948415314","53369588765","SIBLING","1998-05-17"
"98912629383","20062499282","SIBLING","2002-09-24"
"20062499282","98912629383","SIBLING","2002-09-24"
"49707414946","24001563803","SIBLING","1997-07-06"
"24001563803","49707414946","SIBLING","1997-07-06"
"26866977894","19868364682","SIBLING","2019-05-09"
"19868364682","26866977894","SIBLING","2019-05-09"
"65276254106","73745883959","SIBLING","1994-10-14"
"73745883959","65276254106","SIBLING","1994-10-14"
"88968198178","70091683919","SIBLING","2003-02-16"
"70091683919","88968198178","SIBLING","2003-02-16"
"50285491467","85194625244","SIBLING","2018-05-31"
"85194625244","50285491467","SIBLING","2018-05-31"
"56871881457","69263022964","PARENT","1986-01-02"
"69263022964","56871881457","OFFSPRING","1986-01-02"
"24441047686","97864324122","SPOUSE","2013-04-11"
"97864324122","24441047686","SPOUSE","2013-04-11"
"53646490275","16060033496","SPOUSE","1998-04-13"
"16060033496","53646490275","SPOUSE","1998-04-13"
"68615945799","97807804667","SIBLING","1989-03-30"
"97807804667","68615945799","SIBLING","1989-03-30"
"15403851224","15062393115","SPOUSE","1992-06-08"
"15062393115","15403851224","SPOUSE","1992-06-08"
"27975194922","83211583810","PARENT","2010-11-18"
"83211583810","27975194922","OFFSPRING","2010-11-18"
"88881285313","84421799535","SIBLING","2000-08-12"
"84421799535","88881285313","SIBLING","2000-08-12"
"22427338796","24453117783","SIBLING","1980-10-01"
"24453117783","22427338796","SIBLING","1980-10-01"
"14984532089","14900905003","SPOUSE","1983-06-08"
"14900905003","14984532089","SPOUSE","1983-06-08"
"80734198388","21966309762","PARENT","2015-09-26"
"21966309762","80734198388","OFFSPRING","2015-09-26"
"45002215405","41178872099","PARENT","1992-09-25"
"41178872099","45002215405","OFFSPRING","1992-09-25"
"84277841727","16446580198","SPOUSE","1976-12-06"
"16446580198","84277841727","SPOUSE","1976-12-06"
"11416022545","88163040042","SPOUSE","2019-10-09"
"88163040042","11416022545","SPOUSE","2019-10-09"
"88592302750","36405483096","SIBLING","2004-04-25"
"36405483096","88592302750","SIBLING","2004-04-25"
"52078837286","83542466822","SPOUSE","1999-04-01"
"83542466822","52078837286","SPOUSE","1999-04-01"
"21022054078","21509306544","SIBLING","2018-12-04"
"21509306544","21022054078","SIBLING","2018-12-04"
"88946993338","88815349782","PARENT","1979-12-30"
"88815349782","88946993338","OFFSPRING","1979-12-30"
"72155669611","45128923431","SPOUSE","1988-06-23"
"45128923431","72155669611","SPOUSE","1988-06-23"
"16138693737","76182806672","SIBLING","2017-04-04"
"76182806672","16138693737","SIBLING","2017-04-04"
"74902750494","63581044752","PARENT","1983-01-20"
"63581044752","74902750494","OFFSPRING","1983-01-20"
"68101307147","38964099885","PARENT","2000-06-04"
"38964099885","68101307147","OFFSPRING","2000-06-04"
"91307016712","40578188690","SPOUSE","1994-11-09"
"40578188690","91307016712","SPOUSE","1994-11-09"
"75138577692","11946018652","PARENT","1970-03-12"
"11946018652","75138577692","OFFSPRING","1970-03-12"
"42917175090","32979959991","SPOUSE","1997-08-30"
"32979959991","42917175090","SPOUSE","1997-08-30"
"96326965341","56188893085","SPOUSE","1988-05-29"
"56188893085","96326965341","SPOUSE","1988-05-29"
"81382572924","51244873084","PARENT","1987-07-26"
"51244873084","81382572924","OFFSPRING","1987-07-26"
"24937916175","55690593808","SPOUSE","1970-01-20"
"55690593808","24937916175","SPOUSE","1970-01-20"
"31211977195","37771583046","PARENT","1975-10-27"
"37771583046","31211977195","OFFSPRING","1975-10-27"
"86072173233","98426978616","SIBLING","2004-06-14"
"98426978616","86072173233","SIBLING","2004-06-14"
"89427519392","65970781718","SIBLING","1975-07-20"
"65970781718","89427519392","SIBLING","1975-07-20"
"17805044753","38315737073","SIBLING","1998-04-27"
"38315737073","17805044753","SIBLING","1998-04-27"
"73702111850","77668040619","SPOUSE","1983-11-21"
"77668040619","73702111850","SPOUSE","1983-11-21"
"41664872605","86739223697","SPOUSE","2017-03-08"
"86739223697","41664872605","SPOUSE","2017-03-08"
"22023885134","72720550069","PARENT","1992-06-19"
"72720550069","22023885134","OFFSPRING","1992-06-19"
"53236716188","72965871156","SPOUSE","1976-10-13"
"72965871156","53236716188","SPOUSE","1976-10-13"
"74868894429","68437755998","SIBLING","1997-07-25"
"68437755998","74868894429","SIBLING","1997-07-25"
"31657325706","40316709817","SIBLING","2000-06-21"
"40316709817","31657325706","SIBLING","2000-06-21"
"57037629583","79776330914","PARENT","1985-08-01"
"79776330914","57037629583","OFFSPRING","1985-08-01"
"12847412965","48461538859","SPOUSE","2012-03-22"
"48461538859","12847412965","SPOUSE","2012-03-22"
"52504391391","59418679731","SPOUSE","1974-08-23"
"59418679731","52504391391","SPOUSE","1974-08-23"
"52303886163","28510961354","PARENT","1973-10-06"
"28510961354","52303886163","OFFSPRING","1973-10-06"
"97794978810","86580119299","PARENT","2009-07-23"
"86580119299","97794978810","OFFSPRING","2009-07-23"
"97274942043","71020531751","PARENT","2003-09-15"
"71020531751","97274942043","OFFSPRING","2003-09-15"
"61734924591","88655213907","SPOUSE","1977-06-23"
"88655213907","61734924591","SPOUSE","1977-06-23"
"71729894063","43899521756","SIBLING","1993-10-27"
"43899521756","71729894063","SIBLING","1993-10-27"
"89332464762","96925941891","PARENT","1999-12-27"
"96925941891","89332464762","OFFSPRING","1999-12-27"
"76575181927","48944500414","SPOUSE","2011-08-27"
"48944500414","76575181927","SPOUSE","2011-08-27"
"44659068465","55389022858","SPOUSE","1972-06-01"
"55389022858","44659068465","SPOUSE","1972-06-01"
"93621325579","47954792047","SIBLING","2012-02-25"
"47954792047","93621325579","SIBLING","2012-02-25"
"64370775101","35418843877","PARENT","2001-02-02"
"35418843877","64370775101","OFFSPRING","2001-02-02"
"91635488781","92922623680","SIBLING","1974-04-13"
"92922623680","91635488781","SIBLING","1974-04-13"
"56803132023","23882588461","SPOUSE","1999-10-23"
"23882588461","56803132023","SPOUSE","1999-10-23"
"94808485075","62769201848","PARENT","2009-08-10"
"62769201848","94808485075","OFFSPRING","2009-08-10"
"50371071250","58079985358","SPOUSE","1998-01-11"
"58079985358","50371071250","SPOUSE","1998-01-11"
"61645811343","97864324122","SPOUSE","1973-07-01"
"97864324122","61645811343","SPOUSE","1973-07-01"
"81454302876","52732626831","PARENT","1986-11-07"
"52732626831","81454302876","OFFSPRING","1986-11-07"
"10158586084","79076878182","PARENT","2014-08-07"
"79076878182","10158586084","OFFSPRING","2014-08-07"
"23681306404","87196908645","SPOUSE","2010-08-04"
"87196908645","23681306404","SPOUSE","2010-08-04"
"91976058294","55620984692","SIBLING","2016-07-16"
"55620984692","91976058294","SIBLING","2016-07-16"
"87391664726","75032069857","SIBLING","2015-10-14"
"75032069857","87391664726","SIBLING","2015-10-14"
"16423003655","68646403013","SIBLING","2005-08-05"
"68646403013","16423003655","SIBLING","2005-08-05"
"72211668964","29232038279","SPOUSE","1999-11-28"
"29232038279","72211668964","SPOUSE","1999-11-28"
"57255571446","58262141048","SPOUSE","2014-07-21"
"58262141048","57255571446","SPOUSE","2014-07-21"
"16603047962","41390679842","PARENT","2018-05-19"
"41390679842","16603047962","OFFSPRING","2018-05-19"
"91344890391","96632136904","SIBLING","1972-01-06"
"96632136904","91344890391","SIBLING","1972-01-06"
"57961421104","35625112086","SIBLING","2014-03-12"
"35625112086","57961421104","SIBLING","2014-03-12"
"64576908991","69357031195","SPOUSE","2011-04-19"
"69357031195","64576908991","SPOUSE","2011-04-19"
"94004305331","53511652117","SIBLING","2015-09-11"
"53511652117","94004305331","SIBLING","2015-09-11"
"31350806392","16312290821","PARENT","2019-01-18"
"16312290821","31350806392","OFFSPRING","2019-01-18"
"48986652229","82846981671","PARENT","2011-01-21"
"82846981671","48986652229","OFFSPRING","2011-01-21"
"52846255424","40538683598","SPOUSE","1990-08-07"
"40538683598","52846255424","SPOUSE","1990-08-07"
"10134973492","77266352981","SIBLING","1984-09-26"
"77266352981","10134973492","SIBLING","1984-09-26"
"85010136192","61035245338","PARENT","1970-03-12"
"61035245338","85010136192","OFFSPRING","1970-03-12"
"35262840940","66055384129","PARENT","1980-09-20"
"66055384129","35262840940","OFFSPRING","1980-09-20"
"57916459017","88615526729","PARENT","1991-09-12"
"88615526729","57916459017","OFFSPRING","1991-09-12"
"15732497588","10282211465","PARENT","2009-08-08"
"10282211465","15732497588","OFFSPRING","2009-08-08"
"59787737318","13401001956","SPOUSE","1987-10-01"
"13401001956","59787737318","SPOUSE","1987-10-01"
"15179520905","34927695263","SIBLING","1988-06-21"
"34927695263","15179520905","SIBLING","1988-06-21"
"52743769744","86682005186","SIBLING","2003-01-11"
"86682005186","52743769744","SIBLING","2003-01-11"
"76462063399","88253964261","SIBLING","2014-11-10"
"88253964261","76462063399","SIBLING","2014-11-10"
"64758985271","25757682943","SIBLING","2018-07-15"
"25757682943","64758985271","SIBLING","2018-07-15"
"74796669858","64594434484","SPOUSE","2003-07-30"
"64594434484","74796669858","SPOUSE","2003-07-30"
"19715218111","85930381832","PARENT","1978-01-04"
"85930381832","19715218111","OFFSPRING","1978-01-04"
"48220992580","95349954941","SPOUSE","1979-01-12"
"95349954941","48220992580","SPOUSE","1979-01-12"
"79316271867","49846858943","SIBLING","2018-04-04"
"49846858943","79316271867","SIBLING","2018-04-04"
"15390124595","19143867214","SIBLING","2008-05-22"
"19143867214","15390124595","SIBLING","2008-05-22"
"16050493677","89803461900","PARENT","2014-06-17"
"89803461900","16050493677","OFFSPRING","2014-06-17"
"17441111590","22267980226","SIBLING","2000-05-27"
"22267980226","17441111590","SIBLING","2000-05-27"
"71441681198","13616071991","PARENT","2003-06-12"
"13616071991","71441681198","OFFSPRING","2003-06-12"
"62693492100","93205093029","SIBLING","1990-01-28"
"93205093029","62693492100","SIBLING","1990-01-28"
"74685996937","61756592957","SIBLING","1994-07-24"
"61756592957","74685996937","SIBLING","1994-07-24"
"71068218208","21995605822","SPOUSE","1991-12-11"
"21995605822","71068218208","SPOUSE","1991-12-11"
"70831151778","21184155857","SIBLING","2005-11-28"
"21184155857","70831151778","SIBLING","2005-11-28"
"70719266859","57555568376","SPOUSE","1997-04-17"
"57555568376","70719266859","SPOUSE","1997-04-17"
"19959718735","31631981638","SIBLING","1985-08-09"
"31631981638","19959718735","SIBLING","1985-08-09"
"31251983139","79316271867","PARENT","1989-05-16"
"79316271867","31251983139","OFFSPRING","1989-05-16"
"52765969089","67793204526","PARENT","2010-05-20"
"67793204526","52765969089","OFFSPRING","2010-05-20"
"84182690621","45596266024","SPOUSE","1997-05-22"
"45596266024","84182690621","SPOUSE","1997-05-22"
"15145991712","10681112010","PARENT","1978-10-19"
"10681112010","15145991712","OFFSPRING","1978-10-19"
"22812303500","11593536394","SPOUSE","1975-12-03"
"11593536394","22812303500","SPOUSE","1975-12-03"
"14289769501","76521735937","SIBLING","1994-01-25"
"76521735937","14289769501","SIBLING","1994-01-25"
"18282112236","88129475626","SIBLING","2013-08-24"
"88129475626","18282112236","SIBLING","2013-08-24"
"25912908530","61652878257","SIBLING","2010-04-04"
"61652878257","25912908530","SIBLING","2010-04-04"
"80129139067","45198574331","SPOUSE","1982-02-15"
"45198574331","80129139067","SPOUSE","1982-02-15"
"72662822474","78607250699","SIBLING","2018-04-11"
"78607250699","72662822474","SIBLING","2018-04-11"
"54014740812","99060292449","SPOUSE","1991-12-23"
"99060292449","54014740812","SPOUSE","1991-12-23"
"98142297886","76484000218","SPOUSE","1975-11-30"
"76484000218","98142297886","SPOUSE","1975-11-30"
"28381222944","30353704785","PARENT","1977-05-04"
"30353704785","28381222944","OFFSPRING","1977-05-04"
"47116360422","54020867950","SIBLING","1978-12-14"
"54020867950","47116360422","SIBLING","1978-12-14"
"58380937744","93723994495","SIBLING","1983-03-15"
"93723994495","58380937744","SIBLING","1983-03-15"
"40759003920","37705745909","PARENT","2003-02-07"
"37705745909","40759003920","OFFSPRING","2003-02-07"
"69263022964","77150771746","PARENT","1991-07-30"
"77150771746","69263022964","OFFSPRING","1991-07-30"
"99563122730","18269932249","SPOUSE","2003-06-21"
"18269932249","99563122730","SPOUSE","2003-06-21"
"16162096173","43399210610","SIBLING","1982-02-12"
"43399210610","16162096173","SIBLING","1982-02-12"
"59977510542","15179520905","SPOUSE","2004-09-05"
"15179520905","59977510542","SPOUSE","2004-09-05"
"89140714497","22554449760","SIBLING","2007-07-13"
"22554449760","89140714497","SIBLING","2007-07-13"
"15068462514","68037681294","SPOUSE","1996-10-13"
"68037681294","15068462514","SPOUSE","1996-10-13"
"46144739811","37569351812","SPOUSE","2018-02-23"
"37569351812","46144739811","SPOUSE","2018-02-23"
"96782857246","43961421918","SIBLING","1985-12-30"
"43961421918","96782857246","SIBLING","1985-12-30"
"20649105280","77577416582","PARENT","2003-03-25"
"77577416582","20649105280","OFFSPRING","2003-03-25"
"28527356747","64442967431","PARENT","2017-04-11"
"64442967431","28527356747","OFFSPRING","2017-04-11"
"36709663723","89998752283","SIBLING","1979-08-28"
"89998752283","36709663723","SIBLING","1979-08-28"
"59828875639","41506424596","PARENT","2007-02-26"
"41506424596","59828875639","OFFSPRING","2007-02-26"
"41327801375","26988176993","PARENT","1976-02-07"
"26988176993","41327801375","OFFSPRING","1976-02-07"
"58411686075","71910876957","PARENT","2003-05-14"
"71910876957","58411686075","OFFSPRING","2003-05-14"
"87646112850","59544168412","SIBLING","1988-04-11"
"59544168412","87646112850","SIBLING","1988-04-11"
"23344616338","98799118436","PARENT","1997-01-06"
"98799118436","23344616338","OFFSPRING","1997-01-06"
"86039015519","23698674909","SPOUSE","2011-08-22"
"23698674909","86039015519","SPOUSE","2011-08-22"
"94038271013","94865100444","PARENT","2006-12-25"
"94865100444","94038271013","OFFSPRING","2006-12-25"
"69384718675","14827732373","PARENT","1987-08-28"
"14827732373","69384718675","OFFSPRING","1987-08-28"
"65673070894","71897747746","PARENT","1986-08-23"
"71897747746","65673070894","OFFSPRING","1986-08-23"
"35821459067","51051069936","SPOUSE","1970-09-02"
"51051069936","35821459067","SPOUSE","1970-09-02"
"59836876693","97960174792","SPOUSE","1973-07-03"
"97960174792","59836876693","SPOUSE","1973-07-03"
"55791898658","89130054196","SPOUSE","1982-06-16"
"89130054196","55791898658","SPOUSE","1982-06-16"
"37194164181","31511246627","PARENT","1993-09-24"
"31511246627","37194164181","OFFSPRING","1993-09-24"
"95461548152","83074712840","PARENT","2015-08-20"
"83074712840","95461548152","OFFSPRING","2015-08-20"
"65812614058","64569061202","SIBLING","1971-03-21"
"64569061202","65812614058","SIBLING","1971-03-21"
"91918320040","65276254106","PARENT","1997-04-22"
"65276254106","91918320040","OFFSPRING","1997-04-22"
"83869272265","61978287510","PARENT","2006-11-08"
"61978287510","83869272265","OFFSPRING","2006-11-08"
"45812869003","66312758596","PARENT","1972-01-30"
"66312758596","45812869003","OFFSPRING","1972-01-30"
"34927695263","94084076718","SIBLING","1983-06-15"
"94084076718","34927695263","SIBLING","1983-06-15"
"44735431165","52825022945","SPOUSE","1987-12-08"
"52825022945","44735431165","SPOUSE","1987-12-08"
"52632826679","99569744882","SPOUSE","2003-07-10"
"99569744882","52632826679","SPOUSE","2003-07-10"
"92381219516","69797625215","PARENT","1986-04-15"
"69797625215","92381219516","OFFSPRING","1986-04-15"
"24036726298","58437694622","SPOUSE","2004-03-12"
"58437694622","24036726298","SPOUSE","2004-03-12"
"87239959177","56172988203","PARENT","2012-10-18"
"56172988203","87239959177","OFFSPRING","2012-10-18"
"33436152451","24077676903","SPOUSE","2015-09-21"
"24077676903","33436152451","SPOUSE","2015-09-21"
"39188049449","27441048508","PARENT","2000-01-14"
"27441048508","39188049449","OFFSPRING","2000-01-14"
"77760921230","60707835024","PARENT","2012-02-07"
"60707835024","77760921230","OFFSPRING","2012-02-07"
"68478343402","19433153909","SPOUSE","1981-11-12"
"19433153909","68478343402","SPOUSE","1981-11-12"
"26954928779","63977076361","SPOUSE","1981-09-19"
"63977076361","26954928779","SPOUSE","1981-09-19"
"51856497828","21562792964","SIBLING","2006-04-11"
"21562792964","51856497828","SIBLING","2006-04-11"
"24210413065","94468958569","PARENT","2005-04-11"
"94468958569","24210413065","OFFSPRING","2005-04-11"
"20827787289","78826363198","SPOUSE","1991-04-19"
"78826363198","20827787289","SPOUSE","1991-04-19"
"53385998204","53551810566","PARENT","2007-01-05"
"53551810566","53385998204","OFFSPRING","2007-01-05"
"60611322379","51470427064","PARENT","1996-02-26"
"51470427064","60611322379","OFFSPRING","1996-02-26"
"51955284746","55784268247","PARENT","2019-10-03"
"55784268247","51955284746","OFFSPRING","2019-10-03"
"88759684311","77573130389","SPOUSE","2019-04-04"
"77573130389","88759684311","SPOUSE","2019-04-04"
"11502281156","54203361649","SIBLING","1985-01-20"
"54203361649","11502281156","SIBLING","1985-01-20"
"16922674789","41200165032","SIBLING","2001-12-06"
"41200165032","16922674789","SIBLING","2001-12-06"
"73896854748","42080735200","SPOUSE","1991-01-07"
"42080735200","73896854748","SPOUSE","1991-01-07"
"54811610918","63224034171","PARENT","1984-10-04"
"63224034171","54811610918","OFFSPRING","1984-10-04"
"38532197084","83311023986","SPOUSE","2009-09-26"
"83311023986","38532197084","SPOUSE","2009-09-26"
"22280252481","25024696946","SPOUSE","2010-09-20"
"25024696946","22280252481","SPOUSE","2010-09-20"
"98406228809","18396276420","PARENT","1979-04-01"
"18396276420","98406228809","OFFSPRING","1979-04-01"
"23331404701","79594258057","SPOUSE","2016-05-11"
"79594258057","23331404701","SPOUSE","2016-05-11"
"78366782642","98187443713","SPOUSE","2013-04-23"
"98187443713","78366782642","SPOUSE","2013-04-23"
"60454101820","57114509922","PARENT","2008-06-10"
"57114509922","60454101820","OFFSPRING","2008-06-10"
"54601548855","91598432840","SPOUSE","2006-09-11"
"91598432840","54601548855","SPOUSE","2006-09-11"
"38315737073","76259977153","SIBLING","1986-05-07"
"76259977153","38315737073","SIBLING","1986-05-07"
"87443471995","26553008899","SPOUSE","2004-07-10"
"26553008899","87443471995","SPOUSE","2004-07-10"
"22813753100","72419388670","SPOUSE","1991-08-14"
"72419388670","22813753100","SPOUSE","1991-08-14"
"29699358973","81503242621","SIBLING","1974-10-08"
"81503242621","29699358973","SIBLING","1974-10-08"
"35567370715","81454302876","SPOUSE","1996-05-20"
"81454302876","35567370715","SPOUSE","1996-05-20"
"84648093371","23435889263","SPOUSE","1994-02-15"
"23435889263","84648093371","SPOUSE","1994-02-15"
"21509306544","35465627510","SPOUSE","1986-05-23"
"35465627510","21509306544","SPOUSE","1986-05-23"
"17176007199","86540575706","SIBLING","1980-11-03"
"86540575706","17176007199","SIBLING","1980-11-03"
"27074918930","61657058114","SIBLING","2009-11-25"
"61657058114","27074918930","SIBLING","2009-11-25"
